product_id,quantity_sold,sale_date,location,discount
1010,9,2024-05-12,Dhaka,90.62964019071609
1098,8,2024-10-07,Sylhet,11.227960583907437
1089,6,2024-10-17,Chittagong,44.02900460086961
1035,7,2024-06-11,Rajshahi,93.18832818364258
1080,9,2024-10-04,Sylhet,14.521168671467056
1002,7,2024-07-21,Dhaka,29.190359065631487
1024,3,2024-04-05,Sylhet,30.427465017265586
1074,6,2024-08-10,Rajshahi,3.0058312201998505
1038,7,2024-08-24,Dhaka,3.6273234689990663
1022,2,2024-04-26,Chittagong,95.27928270829129
1026,3,2024-07-10,Rajshahi,57.1092608986254
1043,4,2024-10-02,Rajshahi,30.664832142861787
1055,6,2024-04-15,Dhaka,37.86746607065845
1039,1,2024-01-04,Rajshahi,71.48429288450242
1091,9,2024-01-18,Sylhet,36.65172035546204
1029,5,2024-11-02,Chittagong,22.776040309328828
1020,7,2024-01-20,Sylhet,10.18373415997994
1091,9,2024-05-01,Dhaka,72.89330117180371
1041,9,2024-05-16,Rajshahi,18.056501667522472
1054,1,2024-03-20,Chittagong,6.964826992629758
1020,1,2024-06-02,Dhaka,42.695444549647696
1019,3,2024-12-23,Sylhet,3.9570961811353778
1084,6,2024-01-25,Rajshahi,96.49980583428868
1099,2,2024-06-17,Rajshahi,62.72929675748398
1066,1,2024-02-28,Dhaka,15.26968104465608
1030,1,2024-10-27,Sylhet,17.245408644846083
1053,5,2024-02-10,Rajshahi,56.98284802728454
1034,4,2024-02-07,Sylhet,35.65657573377936
1022,1,2024-04-26,Chittagong,77.42667441877137
1067,4,2024-10-01,Rajshahi,54.580648561891664
1006,3,2024-09-26,Chittagong,43.33338755249413
1079,2,2024-05-06,Rajshahi,96.29802480652717
1027,9,2024-01-03,Dhaka,39.0729056209689
1010,1,2024-10-19,Rajshahi,40.061092379734355
1073,7,2024-01-16,Rajshahi,66.5772421060789
1097,4,2024-09-21,Sylhet,80.94785841221682
1096,5,2024-08-26,Sylhet,62.62149908585452
1048,5,2024-09-19,Chittagong,69.86102220544285
1070,1,2024-05-13,Chittagong,37.29315685666111
1059,6,2024-07-31,Chittagong,47.94968364782597
1100,9,2024-01-15,Rajshahi,19.70350864679633
1059,2,2024-11-23,Rajshahi,68.02464906985234
1002,7,2024-12-25,Chittagong,22.145194042670944
1029,6,2024-05-08,Dhaka,0.1256795393811183
1068,5,2024-12-17,Dhaka,93.37621198067512
1065,4,2024-05-01,Rajshahi,30.60152412145538
1083,4,2024-08-28,Dhaka,19.66320424660023
1026,6,2024-04-24,Dhaka,26.81467309657759
1089,4,2024-07-15,Chittagong,33.04476976186476
1010,5,2024-08-09,Dhaka,47.45464264481737
1053,6,2024-08-01,Dhaka,6.935167101859663
1079,5,2024-03-20,Rajshahi,5.267315620545087
1059,7,2024-09-19,Rajshahi,29.29107655380726
1022,9,2024-05-14,Rajshahi,29.576613119709585
1051,7,2024-11-01,Dhaka,11.764622781423506
1048,7,2024-08-29,Chittagong,40.47915943205342
1021,4,2024-10-29,Sylhet,28.402866820278227
1022,1,2024-09-26,Rajshahi,2.6055552795070103
1100,8,2024-10-13,Rajshahi,88.57207804211107
1098,4,2024-02-19,Rajshahi,88.60190180435904
1030,1,2024-07-07,Chittagong,20.918225291347404
1025,5,2024-10-23,Sylhet,16.287222816434788
1028,8,2024-01-14,Sylhet,54.72927643469817
1065,4,2024-08-19,Rajshahi,63.075350298143086
1045,8,2024-09-17,Dhaka,95.75425574470728
1068,8,2024-07-10,Rajshahi,37.734845663981254
1007,3,2024-07-21,Rajshahi,61.82003428645584
1049,9,2024-09-17,Dhaka,87.81810458043095
1009,3,2024-04-22,Dhaka,44.995378578084996
1036,1,2024-12-17,Rajshahi,12.234575115732603
1083,2,2024-02-05,Chittagong,37.744728582997425
1001,6,2024-03-19,Chittagong,13.65669267033004
1010,2,2024-10-01,Dhaka,1.6639464201950283
1036,6,2024-10-04,Rajshahi,75.15530563490262
1073,1,2024-06-10,Chittagong,23.842370049535553
1046,1,2024-11-07,Rajshahi,0.2007045838974042
1032,5,2024-01-17,Rajshahi,87.2432357535145
1032,9,2024-07-22,Rajshahi,44.37888384909059
1006,8,2024-01-17,Chittagong,23.88598796332252
1048,3,2024-07-20,Sylhet,26.278997235541922
1038,3,2024-07-28,Rajshahi,24.053789330505026
1017,1,2024-03-18,Chittagong,19.4556161189272
1074,3,2024-02-25,Sylhet,84.12262245742964
1027,1,2024-03-20,Dhaka,17.033163436986953
1054,8,2024-11-01,Chittagong,56.18546838793986
1050,1,2024-02-27,Sylhet,7.732024467218734
1035,5,2024-01-18,Chittagong,94.95213761786002
1085,9,2024-07-26,Sylhet,60.33139044459218
1025,7,2024-05-14,Sylhet,90.31525112022932
1028,4,2024-11-27,Chittagong,39.78777794754952
1015,9,2024-01-10,Dhaka,81.06720567624114
1004,9,2024-03-09,Rajshahi,85.36544794493112
1093,2,2024-12-06,Sylhet,70.29492911786699
1073,6,2024-03-23,Rajshahi,9.294746645370633
1027,4,2024-04-18,Dhaka,1.608008640590597
1026,8,2024-02-13,Rajshahi,16.85596720562218
1019,7,2024-05-11,Rajshahi,11.809675696667842
1092,7,2024-01-18,Chittagong,72.51376641998436
1017,9,2024-04-02,Chittagong,55.70068206893427
1043,5,2024-10-20,Dhaka,52.59508645456058
1041,6,2024-05-27,Chittagong,25.286730032814052
1042,1,2024-06-20,Sylhet,15.460753673704165
1050,6,2024-02-20,Dhaka,20.65479697688959
1084,2,2024-01-19,Chittagong,40.027700741448015
1040,6,2024-04-29,Chittagong,74.0143206760953
1039,9,2024-11-19,Dhaka,25.451661653646994
1023,8,2024-08-12,Sylhet,69.86130012587202
1096,9,2024-03-06,Dhaka,49.15118204048434
1052,8,2024-05-20,Chittagong,88.54408485107929
1047,3,2024-07-07,Chittagong,23.291456088903338
1063,8,2024-06-06,Dhaka,45.085668261760894
1097,6,2024-04-07,Sylhet,9.666476716567107
1069,6,2024-06-06,Sylhet,33.51531426223207
1043,6,2024-09-02,Rajshahi,50.6880444032203
1048,3,2024-12-09,Sylhet,73.27402143357924
1034,1,2024-08-23,Dhaka,19.807712005863177
1040,4,2024-02-02,Sylhet,21.809212840646587
1075,6,2024-12-26,Sylhet,63.15778405210494
1061,2,2024-08-28,Rajshahi,38.245778345431155
1050,7,2024-11-25,Sylhet,48.20948672323478
1067,7,2024-12-03,Rajshahi,83.61348687787407
1062,4,2024-10-01,Rajshahi,49.90833010645252
1058,4,2024-03-11,Sylhet,65.24993806091712
1033,1,2024-11-08,Chittagong,65.67750416599722
1075,2,2024-08-03,Dhaka,80.36119429560182
1016,9,2024-03-19,Dhaka,63.81394884910242
1082,8,2024-06-17,Sylhet,6.480982565386251
1094,8,2024-10-24,Dhaka,34.21729826868402
1048,9,2024-06-28,Dhaka,98.931618350921
1010,7,2024-04-25,Rajshahi,19.651028880791877
1082,9,2024-09-16,Chittagong,58.672907841468856
1038,2,2024-09-16,Dhaka,84.29406398772615
1019,6,2024-01-05,Chittagong,58.655856074735404
1036,3,2024-10-23,Dhaka,37.227025812667726
1059,6,2024-04-17,Chittagong,8.022856271770573
1063,3,2024-12-08,Chittagong,36.166490253609496
1077,8,2024-12-25,Dhaka,18.206751157428958
1046,4,2024-04-26,Rajshahi,96.086281628198
1003,6,2024-12-22,Chittagong,71.50318415582863
1074,9,2024-11-26,Chittagong,74.93831543598623
1065,2,2024-11-26,Dhaka,43.59692660003781
1091,2,2024-01-13,Chittagong,10.996482813170616
1008,7,2024-05-21,Chittagong,26.671648616732103
1051,2,2024-07-06,Rajshahi,25.971110406633013
1081,2,2024-10-07,Chittagong,48.67793508015437
1073,4,2024-04-24,Rajshahi,46.09797866933572
1006,9,2024-08-23,Chittagong,43.34082173718403
1089,8,2024-12-03,Chittagong,49.5977466692741
1039,2,2024-01-10,Rajshahi,98.7023081981475
1060,8,2024-07-17,Rajshahi,29.835363065288334
1028,4,2024-09-08,Sylhet,61.526916034358756
1097,2,2024-02-19,Chittagong,23.950774404030483
1054,7,2024-05-21,Rajshahi,46.6606265926182
1037,6,2024-09-27,Chittagong,20.00492331463749
1009,5,2024-01-16,Chittagong,55.81922352997577
1082,1,2024-01-02,Chittagong,26.501178648366754
1056,2,2024-06-06,Dhaka,3.6788916718830778
1059,8,2024-01-30,Sylhet,81.52710914728199
1085,1,2024-03-22,Dhaka,12.825511212041752
1002,3,2024-01-31,Sylhet,36.803879911690565
1061,2,2024-08-23,Chittagong,47.71776091112029
1058,5,2024-11-28,Chittagong,43.248000042192736
1060,4,2024-05-27,Rajshahi,72.5665763690009
1040,7,2024-06-25,Sylhet,59.67765959309443
1036,5,2024-02-04,Sylhet,29.537118270748596
1037,8,2024-01-23,Dhaka,5.170299984067017
1079,4,2024-04-15,Sylhet,76.75951182531763
1092,6,2024-04-06,Chittagong,35.25271266784217
1018,4,2024-08-17,Rajshahi,88.97247409999693
1098,2,2024-08-14,Dhaka,39.505677360325045
1063,1,2024-04-09,Rajshahi,71.76586061377073
1022,1,2024-02-24,Sylhet,93.95647032346793
1011,8,2024-07-13,Sylhet,65.11524506354797
1058,4,2024-01-08,Dhaka,41.34889133975048
1057,5,2024-11-10,Sylhet,56.73992687859428
1077,8,2024-05-07,Rajshahi,54.34451885418926
1004,7,2024-02-01,Chittagong,58.48200366533628
1086,8,2024-04-02,Dhaka,14.68199856413458
1007,8,2024-01-07,Sylhet,69.850988240131
1061,6,2024-09-14,Rajshahi,14.504327166918717
1054,2,2024-12-06,Chittagong,1.4616884317613987
1088,6,2024-08-07,Sylhet,62.478010068406356
1068,1,2024-08-27,Dhaka,11.69135721755914
1092,1,2024-04-15,Sylhet,77.04116367112732
1079,3,2024-02-05,Sylhet,86.59659535008205
1001,3,2024-02-14,Sylhet,94.47367902839264
1055,5,2024-10-24,Chittagong,66.44769629063916
1003,1,2024-11-04,Chittagong,48.201489289230416
1078,6,2024-01-09,Sylhet,35.228108070579914
1038,7,2024-03-27,Sylhet,49.09250939863308
1001,3,2024-11-26,Dhaka,19.035222836031352
1038,4,2024-06-25,Sylhet,34.8422647789093
1085,3,2024-05-09,Rajshahi,71.79305248344978
1029,1,2024-07-13,Rajshahi,21.742297113421316
1005,8,2024-01-11,Dhaka,26.406713567366502
1074,2,2024-11-01,Chittagong,74.93282557078487
1092,1,2024-05-01,Sylhet,17.78359358272208
1021,8,2024-08-22,Dhaka,24.588758647337773
1071,7,2024-11-26,Chittagong,1.7547562822650353
1067,7,2024-01-31,Dhaka,72.00515995351068
1047,4,2024-12-13,Chittagong,61.79035655664339
1084,9,2024-08-11,Sylhet,69.43854525115412
1083,6,2024-06-01,Dhaka,21.432776195331314
1035,2,2024-07-30,Sylhet,68.73763907278713
1068,1,2024-04-01,Dhaka,59.63766176932567
1069,1,2024-11-26,Chittagong,36.612297922200334
1001,9,2024-12-13,Dhaka,43.78258116344047
1068,4,2024-05-08,Rajshahi,56.79205032734082
1012,5,2024-07-15,Rajshahi,49.32921760875567
1060,3,2024-02-11,Dhaka,64.18280659693711
1027,4,2024-08-15,Rajshahi,18.097957760599513
1056,8,2024-07-12,Sylhet,54.07099549161969
1023,4,2024-01-18,Rajshahi,45.02794828645408
1025,9,2024-11-28,Rajshahi,46.102049401399825
1021,9,2024-08-30,Sylhet,46.93820505825953
1061,6,2024-10-02,Sylhet,88.14719638223171
1063,2,2024-05-06,Chittagong,81.86274411366156
1052,7,2024-03-15,Sylhet,62.95699611705368
1088,9,2024-03-02,Dhaka,71.64869356023688
1025,6,2024-10-14,Rajshahi,4.280263606810664
1055,3,2024-07-04,Chittagong,74.39917193796687
1046,7,2024-06-26,Sylhet,48.61646884536487
1032,5,2024-06-14,Rajshahi,31.77475645481276
1055,1,2024-07-01,Dhaka,13.977696593814294
1096,3,2024-01-28,Dhaka,7.520879035199179
1005,5,2024-11-25,Chittagong,4.488568549672312
1036,7,2024-09-03,Dhaka,16.17961748902408
1049,3,2024-12-02,Rajshahi,3.014379479774165
1058,6,2024-01-22,Sylhet,73.26422424425209
1039,5,2024-04-05,Dhaka,24.86141190217397
1080,1,2024-05-01,Sylhet,36.87404269320091
1097,6,2024-09-06,Rajshahi,82.27162138158829
1085,8,2024-11-03,Rajshahi,11.465749652459067
1061,1,2024-11-29,Sylhet,83.55940302362127
1009,2,2024-11-21,Rajshahi,63.95403505502881
1006,4,2024-05-16,Chittagong,34.202951460460305
1035,2,2024-10-03,Dhaka,11.780721306768427
1039,9,2024-11-15,Chittagong,9.149269734091249
1022,8,2024-11-27,Chittagong,33.551434607932066
1041,8,2024-03-01,Chittagong,14.034197271804583
1005,4,2024-09-06,Sylhet,26.771029647527477
1042,5,2024-04-04,Sylhet,5.2955800451324535
1087,4,2024-10-22,Rajshahi,59.50084216966989
1081,9,2024-07-02,Sylhet,14.527611695380449
1076,2,2024-09-16,Rajshahi,75.6732313125627
1087,8,2024-10-13,Sylhet,21.81749762779721
1080,2,2024-06-03,Rajshahi,79.79765793381858
1067,1,2024-07-04,Dhaka,18.988198622586772
1030,3,2024-03-09,Rajshahi,72.13665637012986
1057,9,2024-11-21,Dhaka,33.30746796251973
1086,3,2024-09-17,Rajshahi,58.31199948890083
1073,9,2024-04-24,Sylhet,3.866181432173843
1029,7,2024-12-12,Sylhet,49.524443435425745
1037,1,2024-01-08,Dhaka,14.868789470206323
1087,5,2024-09-21,Chittagong,48.63202272490265
1013,9,2024-09-27,Chittagong,14.13591308861497
1032,3,2024-09-05,Rajshahi,43.70891201393709
1046,9,2024-04-14,Sylhet,11.062082023228836
1023,5,2024-09-19,Chittagong,21.995151773429576
1045,9,2024-08-11,Sylhet,59.50789355038547
1017,6,2024-11-23,Sylhet,97.66606372101421
1085,9,2024-09-27,Sylhet,44.9184768391972
1066,7,2024-06-13,Rajshahi,68.71736926095025
1006,7,2024-03-23,Dhaka,53.94246710443752
1018,8,2024-10-21,Rajshahi,49.835793429443775
1094,7,2024-05-13,Chittagong,6.470419683985118
1022,9,2024-07-29,Dhaka,14.429740227527944
1033,9,2024-11-08,Chittagong,88.30577292325673
1030,6,2024-04-01,Dhaka,41.01643150418033
1081,7,2024-12-02,Dhaka,61.4332476584791
1032,2,2024-05-06,Rajshahi,52.82332327149584
1042,9,2024-07-09,Sylhet,37.888237955123486
1078,1,2024-06-07,Sylhet,38.78165426109311
1010,1,2024-11-26,Dhaka,55.546500590867275
1036,3,2024-11-30,Rajshahi,14.114180147574363
1034,6,2024-01-10,Chittagong,38.725904025443405
1073,5,2024-04-16,Chittagong,44.697556940273905
1028,2,2024-03-27,Sylhet,98.51262236761242
1011,9,2024-03-07,Sylhet,35.145476928571775
1078,4,2024-03-02,Chittagong,64.45788958808689
1039,4,2024-05-25,Chittagong,13.741549982646816
1047,5,2024-06-01,Rajshahi,6.548138183021912
1019,8,2024-04-16,Chittagong,87.15420140012303
1015,4,2024-05-27,Rajshahi,73.07349024056865
1028,5,2024-07-04,Sylhet,31.749928759456903
1024,4,2024-12-14,Chittagong,50.4578002897229
1072,6,2024-12-07,Sylhet,13.574418445183856
1009,3,2024-06-26,Dhaka,70.71602939808602
1047,8,2024-11-30,Dhaka,7.033059208743897
1033,6,2024-09-22,Dhaka,75.70330569412019
1062,5,2024-05-28,Chittagong,54.68365102699866
1097,2,2024-09-03,Sylhet,27.885053008676476
1019,7,2024-09-10,Chittagong,86.25743540614567
1067,2,2024-01-29,Sylhet,98.60718703388544
1074,1,2024-12-17,Rajshahi,25.4349101197638
1040,7,2024-09-22,Chittagong,80.62461495859326
1047,5,2024-01-13,Dhaka,75.01663163764573
1065,1,2024-02-16,Rajshahi,74.71901211056694
1029,4,2024-05-30,Sylhet,95.72356114840272
1050,4,2024-02-19,Chittagong,48.661709230199236
1098,7,2024-08-02,Sylhet,67.41680405566547
1013,9,2024-05-11,Sylhet,82.38773636258041
1001,2,2024-04-22,Chittagong,47.95364450430264
1034,1,2024-09-08,Chittagong,48.14312028120059
1093,2,2024-12-06,Sylhet,31.865475406735133
1048,7,2024-02-22,Sylhet,78.0825712827134
1077,6,2024-05-09,Rajshahi,68.61957796855566
1048,4,2024-11-19,Dhaka,45.113989950104994
1049,1,2024-07-11,Sylhet,41.933665739873675
1064,1,2024-03-19,Dhaka,7.2589643169118645
1061,5,2024-02-26,Rajshahi,0.6501146828415516
1029,1,2024-04-06,Dhaka,52.88939665318434
1039,7,2024-07-16,Dhaka,41.74928523515995
1088,1,2024-05-14,Rajshahi,79.60367599017643
1026,1,2024-05-26,Sylhet,54.26540563071215
1017,2,2024-06-20,Dhaka,93.67060433822255
1071,3,2024-03-03,Sylhet,19.614079886099855
1013,1,2024-03-05,Sylhet,99.01503403850398
1069,9,2024-10-21,Chittagong,29.791919431210633
1026,8,2024-07-29,Sylhet,64.24239735733059
1049,5,2024-04-18,Sylhet,50.18537136166513
1067,2,2024-10-08,Dhaka,35.957640124924936
1007,5,2024-06-20,Sylhet,13.930918326544662
1058,6,2024-01-12,Sylhet,13.483415145221167
1049,1,2024-11-28,Chittagong,71.15058273781953
1053,4,2024-08-07,Chittagong,37.764138297631135
1065,9,2024-12-07,Dhaka,96.12979741329427
1062,2,2024-10-12,Dhaka,32.564848650633806
1017,5,2024-06-20,Chittagong,98.35237217479629
1043,1,2024-08-23,Chittagong,20.542325659526274
1025,4,2024-06-14,Rajshahi,10.281438623105355
1003,4,2024-07-05,Sylhet,31.256973352295713
1079,6,2024-06-18,Dhaka,88.5584789428589
1029,9,2024-02-21,Dhaka,52.185194449528474
1032,3,2024-11-14,Sylhet,13.565010593720805
1026,9,2024-07-07,Sylhet,20.249904960409502
1016,6,2024-04-29,Dhaka,31.126066214956328
1025,7,2024-04-14,Chittagong,59.01667378127078
1054,2,2024-06-10,Chittagong,33.23789398776207
1028,6,2024-10-21,Sylhet,74.70540820893272
1073,6,2024-02-10,Dhaka,61.62935561852966
1056,2,2024-12-29,Sylhet,87.38237373533401
1065,2,2024-06-13,Chittagong,50.09618263593643
1093,2,2024-11-16,Rajshahi,33.11764141010678
1086,1,2024-11-30,Rajshahi,99.62715678032042
1080,5,2024-06-08,Chittagong,35.56333218073557
1041,8,2024-09-20,Sylhet,42.86026397805121
1051,2,2024-12-18,Rajshahi,80.91272253580884
1071,5,2024-01-18,Chittagong,8.86362338930926
1078,8,2024-06-21,Dhaka,38.649010605851466
1029,5,2024-12-17,Sylhet,8.571009343828395
1083,2,2024-02-02,Sylhet,13.93058666727579
1019,3,2024-09-17,Rajshahi,0.46408254980069286
1066,6,2024-07-28,Sylhet,0.9544292582375213
1041,5,2024-11-25,Rajshahi,38.0287889502852
1045,4,2024-06-12,Rajshahi,80.91638049477761
1015,4,2024-01-05,Chittagong,58.70043605916931
1003,5,2024-02-03,Rajshahi,63.49140441376434
1011,2,2024-10-06,Dhaka,51.92492375848865
1053,9,2024-05-24,Sylhet,81.97931441705587
1046,2,2024-12-16,Rajshahi,88.03787251861742
1030,2,2024-03-11,Sylhet,84.97407281453752
1057,9,2024-12-13,Rajshahi,81.2132105803039
1018,3,2024-08-17,Chittagong,18.271307356328382
1051,7,2024-05-04,Dhaka,59.38762253652211
1048,4,2024-10-04,Sylhet,58.21631960983702
1066,6,2024-09-27,Chittagong,52.79440037476411
1096,4,2024-12-22,Sylhet,48.0812789296766
1008,7,2024-01-15,Chittagong,8.917047718638349
1022,1,2024-08-29,Dhaka,10.216323390622195
1006,3,2024-06-01,Rajshahi,90.22815704406234
1076,3,2024-02-22,Chittagong,63.01864391211986
1057,1,2024-05-28,Sylhet,26.231721449800638
1036,6,2024-12-23,Sylhet,27.930038921345623
1079,9,2024-08-06,Chittagong,61.01948316486301
1092,8,2024-04-22,Dhaka,40.69349746356621
1057,7,2024-10-14,Dhaka,44.13241709850946
1049,8,2024-10-03,Rajshahi,6.064999053341902
1045,6,2024-03-23,Rajshahi,13.873918710974475
1082,9,2024-08-05,Sylhet,39.33504265636626
1066,3,2024-08-13,Sylhet,69.96864199347684
1077,9,2024-09-26,Rajshahi,4.8025387599913145
1045,4,2024-01-15,Rajshahi,33.45577928310832
1079,7,2024-10-16,Rajshahi,69.5071951934516
1020,9,2024-12-04,Chittagong,79.20507904502912
1064,2,2024-09-21,Rajshahi,19.022070409531334
1093,2,2024-07-17,Chittagong,73.14871318934571
1093,9,2024-06-06,Chittagong,95.54116940790294
1067,3,2024-11-28,Rajshahi,90.68121500964483
1083,9,2024-07-25,Dhaka,78.9376077377509
1003,5,2024-06-22,Dhaka,71.23266860413382
1054,6,2024-07-02,Sylhet,23.513830801977033
1078,2,2024-09-21,Rajshahi,63.39032270481123
1064,8,2024-09-02,Sylhet,64.3273993810296
1040,9,2024-02-05,Rajshahi,40.68213320926879
1059,2,2024-09-15,Sylhet,49.30154617009376
1055,6,2024-01-19,Chittagong,69.40284881747067
1062,6,2024-01-23,Rajshahi,95.21015357104221
1004,8,2024-04-13,Dhaka,29.53062084410316
1060,5,2024-08-28,Rajshahi,24.63631519574395
1075,9,2024-12-26,Sylhet,60.180689229887165
1095,1,2024-07-22,Sylhet,13.079911144135991
1096,9,2024-09-09,Sylhet,58.25328304878139
1091,7,2024-05-21,Sylhet,8.885148507143082
1030,4,2024-10-28,Sylhet,49.05838796045088
1002,3,2024-05-22,Sylhet,62.04143747135337
1062,6,2024-09-27,Dhaka,7.010963927284186
1049,1,2024-11-02,Sylhet,20.69531519486293
1009,3,2024-04-19,Dhaka,33.53742848795249
1092,2,2024-01-08,Rajshahi,36.859869518615895
1031,9,2024-03-09,Chittagong,67.61046432541585
1098,3,2024-07-08,Dhaka,52.90213405595241
1061,2,2024-06-27,Rajshahi,38.21084703053269
1079,4,2024-03-03,Chittagong,45.067625434165
1048,2,2024-03-08,Dhaka,1.297667065023922
1025,1,2024-07-24,Dhaka,77.052527930763
1036,6,2024-01-06,Rajshahi,4.100468869478247
1008,8,2024-04-28,Sylhet,82.9317492922566
1073,2,2024-11-08,Dhaka,54.09965214147301
1058,9,2024-01-31,Dhaka,52.781919122451704
1045,3,2024-01-06,Rajshahi,70.45786277731993
1062,8,2024-07-25,Sylhet,85.95595326534652
1039,8,2024-06-05,Chittagong,94.26461464796643
1096,3,2024-03-07,Sylhet,54.33698872439848
1058,3,2024-11-25,Sylhet,15.065823198891826
1081,6,2024-12-18,Rajshahi,87.86309261730072
1099,1,2024-12-01,Sylhet,4.067201837011492
1083,4,2024-10-15,Rajshahi,80.73371707198082
1064,1,2024-05-19,Chittagong,68.0421626425648
1044,3,2024-10-26,Dhaka,90.47276074229461
1029,9,2024-01-13,Dhaka,89.74631502474469
1059,5,2024-05-31,Rajshahi,5.315408543707967
1071,5,2024-11-08,Rajshahi,60.94464071756721
1092,4,2024-12-17,Sylhet,12.467145516820178
1009,3,2024-04-18,Sylhet,7.846861174405473
1092,5,2024-12-21,Dhaka,44.82771458307305
1006,4,2024-05-28,Dhaka,9.759753984874065
1029,8,2024-07-22,Dhaka,72.79023831125929
1058,4,2024-11-02,Rajshahi,96.89407105075996
1017,8,2024-01-21,Chittagong,56.95829577830928
1016,6,2024-02-29,Chittagong,23.51688695616866
1087,5,2024-01-21,Rajshahi,84.32063915253954
1095,4,2024-12-28,Sylhet,85.31033749300259
1003,4,2024-09-01,Chittagong,73.27859723643944
1021,4,2024-03-13,Sylhet,61.51321848133509
1064,9,2024-03-16,Dhaka,86.77924547517239
1090,4,2024-07-04,Dhaka,16.329168199755905
1036,9,2024-03-18,Sylhet,93.16001263440448
1086,6,2024-03-05,Dhaka,94.72031492105683
1062,7,2024-12-07,Rajshahi,87.19923739971334
1042,3,2024-10-16,Sylhet,25.066203471146707
1076,8,2024-02-25,Sylhet,85.81783863106291
1042,3,2024-11-26,Sylhet,49.763821183769174
1061,1,2024-09-15,Chittagong,59.49302374008253
1013,5,2024-07-08,Sylhet,84.06006225041452
1011,2,2024-01-06,Sylhet,2.958284454523752
1054,6,2024-01-06,Sylhet,36.29425921756457
1016,9,2024-07-09,Chittagong,81.56933772444657
1008,1,2024-05-27,Dhaka,81.3954783801723
1059,4,2024-09-14,Chittagong,84.86879268829328
1057,1,2024-08-05,Rajshahi,16.921590013949128
1040,1,2024-03-30,Sylhet,70.58866182279601
1059,8,2024-11-07,Rajshahi,14.650334050541858
1002,2,2024-12-17,Chittagong,78.50980089510253
1094,1,2024-01-10,Dhaka,24.51260044545075
1094,8,2024-03-27,Dhaka,73.7817727586946
1076,4,2024-09-06,Sylhet,45.50016185279725
1010,3,2024-11-21,Dhaka,98.62634645527723
1044,4,2024-05-30,Chittagong,57.98938307492809
1011,5,2024-04-22,Chittagong,63.257936422028614
1079,1,2024-01-30,Dhaka,36.81635138512874
1080,1,2024-05-07,Sylhet,73.45201578474331
1081,3,2024-03-18,Sylhet,49.4885641104835
1090,6,2024-02-24,Chittagong,1.8066635095864148
1002,1,2024-10-31,Dhaka,60.85815978756452
1050,2,2024-02-03,Chittagong,83.04595904293615
1012,7,2024-04-14,Chittagong,23.680177006045067
1090,1,2024-06-20,Rajshahi,22.10637550851846
1023,7,2024-01-22,Chittagong,60.88861831192705
1018,4,2024-10-13,Sylhet,81.7979276425494
1062,6,2024-04-14,Dhaka,24.962033784357583
1096,8,2024-05-28,Dhaka,93.22626512430391
1062,9,2024-09-28,Rajshahi,92.7387356681549
1038,6,2024-10-02,Rajshahi,20.053667190793334
1067,9,2024-10-25,Sylhet,26.37844120568157
1038,4,2024-06-20,Rajshahi,70.05988109481615
1067,6,2024-02-16,Chittagong,95.1733109024426
1094,8,2024-04-23,Chittagong,70.98826887763147
1061,9,2024-10-01,Sylhet,44.4900049820538
1001,3,2024-10-30,Dhaka,16.90013464265031
1094,2,2024-07-25,Sylhet,46.10098488396211
1045,6,2024-08-29,Rajshahi,60.67677919705544
1096,4,2024-10-27,Dhaka,33.09519189566503
1028,1,2024-07-14,Dhaka,51.02578212000898
1021,8,2024-06-12,Dhaka,13.021412832870594
1013,9,2024-06-24,Rajshahi,45.21881045125864
1027,9,2024-12-08,Chittagong,9.0775818929554
1100,2,2024-09-27,Chittagong,4.90887499489906
1007,9,2024-04-19,Rajshahi,85.72399155993273
1022,7,2024-06-20,Rajshahi,20.508158414607493
1074,5,2024-12-17,Sylhet,57.51553291279333
1053,7,2024-07-20,Sylhet,14.898275840999242
1079,9,2024-06-16,Chittagong,26.252757090929137
1079,8,2024-04-11,Rajshahi,36.133941976948435
1004,6,2024-03-26,Sylhet,14.367643635477023
1096,4,2024-05-21,Rajshahi,4.596229701111032
1023,1,2024-12-02,Rajshahi,87.7159802018011
1070,6,2024-07-31,Chittagong,1.183283587977213
1088,3,2024-02-20,Chittagong,6.132098283506782
1084,6,2024-04-21,Rajshahi,80.50721608281025
1084,6,2024-09-27,Dhaka,28.200833677305603
1076,4,2024-03-05,Dhaka,72.28203011146974
1033,2,2024-12-09,Rajshahi,14.622574921791376
1028,9,2024-07-01,Chittagong,23.728174859671935
1008,2,2024-11-27,Dhaka,57.277651659699345
1001,3,2024-01-10,Chittagong,98.86358384892834
1037,1,2024-08-21,Dhaka,7.344447015922317
1063,7,2024-10-24,Rajshahi,40.05545979818322
1022,1,2024-08-31,Sylhet,4.308097000592481
1070,9,2024-12-16,Sylhet,19.92264426559749
1021,1,2024-09-23,Chittagong,90.74710268385046
1096,5,2024-04-27,Chittagong,9.646010378976966
1035,7,2024-05-23,Dhaka,85.68559213756336
1079,3,2024-07-19,Rajshahi,17.780323811008124
1005,9,2024-08-26,Dhaka,86.1784846537704
1060,8,2024-11-29,Rajshahi,53.80219631356752
1046,3,2024-09-02,Rajshahi,87.82066742268435
1050,5,2024-12-11,Chittagong,15.170364465152042
1048,7,2024-01-08,Sylhet,76.2036551307826
1006,4,2024-05-31,Sylhet,68.06985960805767
1089,5,2024-07-29,Chittagong,54.293338739296246
1056,3,2024-06-06,Sylhet,81.0587344410973
